name,kauffman
12a_136,a**3*z**7 - 3*a**3*z**5 + 2*a**3*z**3 + 4*a**2*z**8 - 13*a**2*z**6 + 14*a**2*z**4 - 6*a**2*z**2 + 7*a*z**9 - 20*a*z**7 + 18*a*z**5 - 7*a*z**3 + 2*a*z + 6*z**10 - 5*z**8 - 24*z**6 + 39*z**4 - 20*z**2 + 3 + 2*z**11/a + 17*z**9/a - 60*z**7/a + 61*z**5/a - 29*z**3/a + 7*z/a + 14*z**10/a**2 - 15*z**8/a**2 - 33*z**6/a**2 + 56*z**4/a**2 - 31*z**2/a**2 + 5/a**2 + 2*z**11/a**3 + 24*z**9/a**3 - 66*z**7/a**3 + 58*z**5/a**3 - 26*z**3/a**3 + 6*z/a**3 + 8*z**10/a**4 + 8*z**8/a**4 - 48*z**6/a**4 + 53*z**4/a**4 - 25*z**2/a**4 + 4/a**4 + 14*z**9/a**5 - 18*z**7/a**5 + 6*z**5/a**5 + z**3/a**5 + 14*z**8/a**6 - 22*z**6/a**6 + 18*z**4/a**6 - 7*z**2/a**6 + a**(-6) + 9*z**7/a**7 - 11*z**5/a**7 + 6*z**3/a**7 - z/a**7 + 4*z**6/a**8 - 4*z**4/a**8 + z**2/a**8 + z**5/a**9 - z**3/a**9
12a_137,a**3*z**7 - 2*a**3*z**5 + a**3*z**3 + 5*a**2*z**8 - 14*a**2*z**6 + 11*a**2*z**4 - 2*a**2*z**2 - a**2 + 9*a*z**9 - 25*a*z**7 + 18*a*z**5 - 3*a*z**3 + 7*z**10 - 6*z**8 - 27*z**6 + 34*z**4 - 9*z**2 + 2*z**11/a + 19*z**9/a - 65*z**7/a + 55*z**5/a - 14*z**3/a + z/a + 14*z**10/a**2 - 16*z**8/a**2 - 31*z**6/a**2 + 47*z**4/a**2 - 17*z**2/a**2 + a**(-2) + 2*z**11/a**3 + 21*z**9/a**3 - 57*z**7/a**3 + 43*z**5/a**3 - 9*z**3/a**3 - z/a**3 + 7*z**10/a**4 + 6*z**8/a**4 - 35*z**6/a**4 + 34*z**4/a**4 - 12*z**2/a**4 + a**(-4) + 11*z**9/a**5 - 10*z**7/a**5 - 3*z**5/a**5 + 7*z**3/a**5 - 3*z/a**5 + 11*z**8/a**6 - 13*z**6/a**6 + 5*z**4/a**6 + 8*z**7/a**7 - 10*z**5/a**7 + 5*z**3/a**7 - z/a**7 + 4*z**6/a**8 - 5*z**4/a**8 + 2*z**2/a**8 + z**5/a**9 - z**3/a**9
12a_138,a**9*z**5 + 5*a**8*z**6 - 3*a**8*z**4 + 12*a**7*z**7 - 14*a**7*z**5 + 4*a**7*z**3 + 17*a**6*z**8 - 24*a**6*z**6 + 11*a**6*z**4 - 3*a**6*z**2 + 15*a**5*z**9 - 14*a**5*z**7 - 5*a**5*z**5 + 2*a**5*z**3 + a**5*z + 8*a**4*z**10 + 11*a**4*z**8 - 48*a**4*z**6 + 36*a**4*z**4 - 8*a**4*z**2 + 2*a**3*z**11 + 24*a**3*z**9 - 62*a**3*z**7 + 47*a**3*z**5 - 15*a**3*z**3 + 3*a**3*z + 14*a**2*z**10 - 17*a**2*z**8 - 23*a**2*z**6 + 38*a**2*z**4 - 12*a**2*z**2 + 2*a*z**11 + 16*a*z**9 - 58*a*z**7 + 60*a*z**5 - 23*a*z**3 + 3*a*z + 6*z**10 - 7*z**8 - 17*z**6 + 29*z**4 - 12*z**2 + 1 + 7*z**9/a - 21*z**7/a + 20*z**5/a - 8*z**3/a + z/a + 4*z**8/a**2 - 13*z**6/a**2 + 13*z**4/a**2 - 5*z**2/a**2 + z**7/a**3 - 3*z**5/a**3 + 2*z**3/a**3
12a_139,a**6*z**6 + 6*a**5*z**7 - 7*a**5*z**5 + a**5*z + 14*a**4*z**8 - 25*a**4*z**6 + 10*a**4*z**4 + a**4*z**2 - a**4 + 16*a**3*z**9 - 23*a**3*z**7 + a**3*z**5 + 2*a**3*z**3 + a**3*z + 9*a**2*z**10 + 13*a**2*z**8 - 61*a**2*z**6 + 44*a**2*z**4 - 6*a**2*z**2 - 2*a**2 + 2*a*z**11 + 32*a*z**9 - 73*a*z**7 + 43*a*z**5 - 5*a*z**3 + 16*z**10 - 2*z**8 - 58*z**6 + 65*z**4 - 20*z**2 + 1 + 2*z**11/a + 26*z**9/a - 62*z**7/a + 48*z**5/a - 11*z**3/a + 7*z**10/a**2 + 7*z**8/a**2 - 39*z**6/a**2 + 44*z**4/a**2 - 19*z**2/a**2 + 2/a**2 + 10*z**9/a**3 - 14*z**7/a**3 + 5*z**5/a**3 + z**3/a**3 - z/a**3 + 8*z**8/a**4 - 15*z**6/a**4 + 11*z**4/a**4 - 5*z**2/a**4 + a**(-4) + 4*z**7/a**5 - 8*z**5/a**5 + 5*z**3/a**5 - z/a**5 + z**6/a**6 - 2*z**4/a**6 + z**2/a**6
12a_140,a**7*z**7 - 3*a**7*z**5 + a**7*z**3 + 4*a**6*z**8 - 14*a**6*z**6 + 12*a**6*z**4 - 3*a**6*z**2 + 7*a**5*z**9 - 25*a**5*z**7 + 26*a**5*z**5 - 10*a**5*z**3 + a**5*z + 6*a**4*z**10 - 14*a**4*z**8 - 2*a**4*z**6 + 18*a**4*z**4 - 8*a**4*z**2 + a**4 + 2*a**3*z**11 + 10*a**3*z**9 - 51*a**3*z**7 + 67*a**3*z**5 - 32*a**3*z**3 + 5*a**3*z + 12*a**2*z**10 - 29*a**2*z**8 + 17*a**2*z**6 + 8*a**2*z**4 - 10*a**2*z**2 + 2*a**2 + 2*a*z**11 + 12*a*z**9 - 41*a*z**7 + 49*a*z**5 - 29*a*z**3 + 6*a*z + 6*z**10 - z**8 - 11*z**6 + 10*z**4 - 7*z**2 + 2 + 9*z**9/a - 8*z**7/a - z**5/a - 2*z**3/a + 2*z/a + 10*z**8/a**2 - 12*z**6/a**2 + 3*z**4/a**2 + 8*z**7/a**3 - 11*z**5/a**3 + 5*z**3/a**3 + 4*z**6/a**4 - 5*z**4/a**4 + 2*z**2/a**4 + z**5/a**5 - z**3/a**5
12a_141,a**7*z**7 - 4*a**7*z**5 + 5*a**7*z**3 - 2*a**7*z + 3*a**6*z**8 - 11*a**6*z**6 + 13*a**6*z**4 - 7*a**6*z**2 + 2*a**6 + 4*a**5*z**9 - 10*a**5*z**7 + 2*a**5*z**5 + 6*a**5*z**3 - 3*a**5*z + 3*a**4*z**10 - 23*a**4*z**6 + 34*a**4*z**4 - 22*a**4*z**2 + 6*a**4 + a**3*z**11 + 9*a**3*z**9 - 30*a**3*z**7 + 24*a**3*z**5 - 4*a**3*z**3 - 2*a**3*z + 7*a**2*z**10 - 6*a**2*z**8 - 23*a**2*z**6 + 41*a**2*z**4 - 26*a**2*z**2 + 6*a**2 + a*z**11 + 12*a*z**9 - 30*a*z**7 + 20*a*z**5 + 2*a*z**3 - 4*a*z + 4*z**10 + 5*z**8 - 23*z**6 + 24*z**4 - 10*z**2 + 3 + 7*z**9/a - 4*z**7/a - 9*z**5/a + 12*z**3/a - 4*z/a + 8*z**8/a**2 - 8*z**6/a**2 - 2*z**4/a**2 + 3*z**2/a**2 + 7*z**7/a**3 - 10*z**5/a**3 + 4*z**3/a**3 - z/a**3 + 4*z**6/a**4 - 6*z**4/a**4 + 2*z**2/a**4 + z**5/a**5 - z**3/a**5
12a_142,a**13*z**5 - a**13*z**3 + 4*a**12*z**6 - 5*a**12*z**4 + 2*a**12*z**2 + 8*a**11*z**7 - 11*a**11*z**5 + 7*a**11*z**3 - 2*a**11*z + 10*a**10*z**8 - 11*a**10*z**6 + 3*a**10*z**4 + a**10 + 8*a**9*z**9 + a**9*z**7 - 21*a**9*z**5 + 19*a**9*z**3 - 5*a**9*z + 4*a**8*z**10 + 14*a**8*z**8 - 41*a**8*z**6 + 34*a**8*z**4 - 15*a**8*z**2 + 4*a**8 + a**7*z**11 + 16*a**7*z**9 - 31*a**7*z**7 + 9*a**7*z**5 + 7*a**7*z**3 - 5*a**7*z + 8*a**6*z**10 - 41*a**6*z**6 + 53*a**6*z**4 - 30*a**6*z**2 + 7*a**6 + a**5*z**11 + 14*a**5*z**9 - 43*a**5*z**7 + 36*a**5*z**5 - 9*a**5*z**3 - a**5*z + 4*a**4*z**10 - 29*a**4*z**6 + 42*a**4*z**4 - 22*a**4*z**2 + 5*a**4 + 6*a**3*z**9 - 18*a**3*z**7 + 15*a**3*z**5 - 3*a**3*z**3 + a**3*z + 4*a**2*z**8 - 14*a**2*z**6 + 15*a**2*z**4 - 5*a**2*z**2 + a*z**7 - 3*a*z**5 + 2*a*z**3
12a_143,a**20*z**4 - a**20*z**2 + 3*a**19*z**5 - 4*a**19*z**3 + a**19*z + 4*a**18*z**6 - 4*a**18*z**4 + 4*a**17*z**7 - 3*a**17*z**5 - 2*a**17*z**3 + 2*a**17*z + 4*a**16*z**8 - 6*a**16*z**6 + 3*a**16*z**4 + 4*a**15*z**9 - 11*a**15*z**7 + 13*a**15*z**5 - 8*a**15*z**3 + 2*a**15*z + 3*a**14*z**10 - 9*a**14*z**8 + 8*a**14*z**6 - 4*a**14*z**4 + 4*a**14*z**2 - 3*a**14 + a**13*z**11 + 3*a**13*z**9 - 30*a**13*z**7 + 59*a**13*z**5 - 48*a**13*z**3 + 13*a**13*z + 6*a**12*z**10 - 31*a**12*z**8 + 58*a**12*z**6 - 61*a**12*z**4 + 38*a**12*z**2 - 10*a**12 + a**11*z**11 + a**11*z**9 - 25*a**11*z**7 + 53*a**11*z**5 - 42*a**11*z**3 + 12*a**11*z + 3*a**10*z**10 - 17*a**10*z**8 + 34*a**10*z**6 - 38*a**10*z**4 + 26*a**10*z**2 - 7*a**10 + 2*a**9*z**9 - 10*a**9*z**7 + 13*a**9*z**5 - 4*a**9*z**3 + a**8*z**8 - 6*a**8*z**6 + 11*a**8*z**4 - 7*a**8*z**2 + a**8
12a_144,a**18*z**6 - 3*a**18*z**4 + 2*a**18*z**2 + 3*a**17*z**7 - 9*a**17*z**5 + 8*a**17*z**3 - 2*a**17*z + 4*a**16*z**8 - 8*a**16*z**6 + 2*a**16*z**4 + 2*a**16*z**2 + 4*a**15*z**9 - 5*a**15*z**7 - 2*a**15*z**5 + 5*a**15*z**3 - 3*a**15*z + 3*a**14*z**10 - 2*a**14*z**8 + 2*a**14*z**6 - 7*a**14*z**4 + 6*a**14*z**2 - 2*a**14 + a**13*z**11 + 7*a**13*z**9 - 21*a**13*z**7 + 34*a**13*z**5 - 29*a**13*z**3 + 9*a**13*z + 7*a**12*z**10 - 16*a**12*z**8 + 29*a**12*z**6 - 36*a**12*z**4 + 25*a**12*z**2 - 6*a**12 + a**11*z**11 + 9*a**11*z**9 - 28*a**11*z**7 + 40*a**11*z**5 - 29*a**11*z**3 + 9*a**11*z + 4*a**10*z**10 - 4*a**10*z**8 - 2*a**10*z**4 + 4*a**10*z**2 - 2*a**10 + 6*a**9*z**9 - 12*a**9*z**7 + 6*a**9*z**5 - a**9*z + 6*a**8*z**8 - 17*a**8*z**6 + 19*a**8*z**4 - 13*a**8*z**2 + 3*a**8 + 3*a**7*z**7 - 7*a**7*z**5 + 3*a**7*z**3 + a**6*z**6 - 3*a**6*z**4 + 2*a**6*z**2
12a_145,a**18*z**6 - 2*a**18*z**4 + a**18*z**2 + 4*a**17*z**7 - 9*a**17*z**5 + 6*a**17*z**3 - a**17*z + 7*a**16*z**8 - 14*a**16*z**6 + 7*a**16*z**4 - a**16*z**2 + 7*a**15*z**9 - 8*a**15*z**7 - 5*a**15*z**5 + 5*a**15*z**3 - a**15*z + 4*a**14*z**10 + 6*a**14*z**8 - 25*a**14*z**6 + 18*a**14*z**4 - 4*a**14*z**2 - a**14 + a**13*z**11 + 14*a**13*z**9 - 33*a**13*z**7 + 31*a**13*z**5 - 19*a**13*z**3 + 6*a**13*z + 8*a**12*z**10 - 6*a**12*z**8 - 8*a**12*z**6 + 8*a**12*z**4 + 3*a**12*z**2 - 2*a**12 + a**11*z**11 + 13*a**11*z**9 - 34*a**11*z**7 + 36*a**11*z**5 - 15*a**11*z**3 + 2*a**11*z + 4*a**10*z**10 + a**10*z**8 - 16*a**10*z**6 + 23*a**10*z**4 - 13*a**10*z**2 + 3*a**10 + 6*a**9*z**9 - 10*a**9*z**7 + 2*a**9*z**5 + 6*a**9*z**3 - 4*a**9*z + 6*a**8*z**8 - 17*a**8*z**6 + 21*a**8*z**4 - 16*a**8*z**2 + 5*a**8 + 3*a**7*z**7 - 7*a**7*z**5 + 3*a**7*z**3 + a**6*z**6 - 3*a**6*z**4 + 2*a**6*z**2
12a_146,z**9/a**3 - 7*z**7/a**3 + 16*z**5/a**3 - 14*z**3/a**3 + 4*z/a**3 + 2*z**10/a**4 - 14*z**8/a**4 + 33*z**6/a**4 - 33*z**4/a**4 + 16*z**2/a**4 - 4/a**4 + z**11/a**5 - 3*z**9/a**5 - 10*z**7/a**5 + 41*z**5/a**5 - 40*z**3/a**5 + 11*z/a**5 + 5*z**10/a**6 - 33*z**8/a**6 + 76*z**6/a**6 - 83*z**4/a**6 + 49*z**2/a**6 - 12/a**6 + z**11/a**7 - z**9/a**7 - 17*z**7/a**7 + 44*z**5/a**7 - 38*z**3/a**7 + 12*z/a**7 + 3*z**10/a**8 - 16*z**8/a**8 + 32*z**6/a**8 - 39*z**4/a**8 + 27*z**2/a**8 - 7/a**8 + 3*z**9/a**9 - 11*z**7/a**9 + 11*z**5/a**9 - 6*z**3/a**9 + z/a**9 + 3*z**8/a**10 - 8*z**6/a**10 + 6*z**4/a**10 - 4*z**2/a**10 + 3*z**7/a**11 - 5*z**5/a**11 + 2*z**3/a**11 - z/a**11 + 3*z**6/a**12 - 3*z**4/a**12 + z**2/a**12 + 3*z**5/a**13 - 3*z**3/a**13 + 2*z/a**13 + 2*z**4/a**14 - z**2/a**14 + z**3/a**15 - z/a**15
12a_147,z**7/a - 4*z**5/a + 4*z**3/a - z/a + 3*z**8/a**2 - 12*z**6/a**2 + 13*z**4/a**2 - 5*z**2/a**2 + a**(-2) + 4*z**9/a**3 - 14*z**7/a**3 + 11*z**5/a**3 - 2*z**3/a**3 + z/a**3 + 3*z**10/a**4 - 7*z**8/a**4 - 3*z**6/a**4 + 10*z**4/a**4 - 5*z**2/a**4 + z**11/a**5 + 4*z**9/a**5 - 26*z**7/a**5 + 42*z**5/a**5 - 32*z**3/a**5 + 8*z/a**5 + 6*z**10/a**6 - 23*z**8/a**6 + 40*z**6/a**6 - 42*z**4/a**6 + 25*z**2/a**6 - 7/a**6 + z**11/a**7 + 3*z**9/a**7 - 19*z**7/a**7 + 39*z**5/a**7 - 34*z**3/a**7 + 11*z/a**7 + 3*z**10/a**8 - 10*z**8/a**8 + 25*z**6/a**8 - 33*z**4/a**8 + 24*z**2/a**8 - 5/a**8 + 3*z**9/a**9 - 5*z**7/a**9 + 5*z**5/a**9 + 3*z**8/a**10 - 4*z**6/a**10 + 2*z**4/a**10 + 3*z**7/a**11 - 6*z**5/a**11 + 5*z**3/a**11 - 3*z/a**11 + 2*z**6/a**12 - 4*z**4/a**12 + z**2/a**12 + z**5/a**13 - 3*z**3/a**13 + 2*z/a**13
12a_148,z**7/a - 4*z**5/a + 5*z**3/a - 2*z/a + 3*z**8/a**2 - 11*z**6/a**2 + 13*z**4/a**2 - 6*z**2/a**2 + 2/a**2 + 4*z**9/a**3 - 10*z**7/a**3 + 2*z**5/a**3 + 8*z**3/a**3 - 3*z/a**3 + 3*z**10/a**4 - z**8/a**4 - 16*z**6/a**4 + 22*z**4/a**4 - 13*z**2/a**4 + 4/a**4 + z**11/a**5 + 8*z**9/a**5 - 24*z**7/a**5 + 19*z**5/a**5 - 9*z**3/a**5 + z/a**5 + 7*z**10/a**6 - 9*z**8/a**6 - 5*z**4/a**6 + 5*z**2/a**6 - 2/a**6 + z**11/a**7 + 11*z**9/a**7 - 25*z**7/a**7 + 22*z**5/a**7 - 17*z**3/a**7 + 6*z/a**7 + 4*z**10/a**8 + 3*z**8/a**8 - 10*z**6/a**8 + 8*z**2/a**8 - 3/a**8 + 7*z**9/a**9 - 6*z**7/a**9 - z**5/a**9 + 4*z**3/a**9 + 8*z**8/a**10 - 12*z**6/a**10 + 10*z**4/a**10 - 3*z**2/a**10 + 6*z**7/a**11 - 9*z**5/a**11 + 7*z**3/a**11 - 3*z/a**11 + 3*z**6/a**12 - 4*z**4/a**12 + z**2/a**12 + z**5/a**13 - 2*z**3/a**13 + z/a**13
12a_149,a**10*z**6 - 2*a**10*z**4 + a**10*z**2 + 4*a**9*z**7 - 9*a**9*z**5 + 7*a**9*z**3 - 2*a**9*z + 7*a**8*z**8 - 13*a**8*z**6 + 7*a**8*z**4 - 2*a**8*z**2 + a**8 + 7*a**7*z**9 - 4*a**7*z**7 - 16*a**7*z**5 + 20*a**7*z**3 - 8*a**7*z + 4*a**6*z**10 + 11*a**6*z**8 - 38*a**6*z**6 + 35*a**6*z**4 - 17*a**6*z**2 + 5*a**6 + a**5*z**11 + 16*a**5*z**9 - 26*a**5*z**7 - a**5*z**5 + 19*a**5*z**3 - 9*a**5*z + 8*a**4*z**10 + 7*a**4*z**8 - 45*a**4*z**6 + 50*a**4*z**4 - 26*a**4*z**2 + 7*a**4 + a**3*z**11 + 16*a**3*z**9 - 28*a**3*z**7 + 6*a**3*z**5 + 11*a**3*z**3 - 5*a**3*z + 4*a**2*z**10 + 10*a**2*z**8 - 36*a**2*z**6 + 35*a**2*z**4 - 16*a**2*z**2 + 3*a**2 + 7*a*z**9 - 6*a*z**7 - 9*a*z**5 + 11*a*z**3 - 3*a*z + 7*z**8 - 14*z**6 + 9*z**4 - 3*z**2 + 1 + 4*z**7/a - 9*z**5/a + 6*z**3/a - z/a + z**6/a**2 - 2*z**4/a**2 + z**2/a**2
12a_150,a*z**5 - a*z**3 + 4*z**6 - 5*z**4 + z**2 + 8*z**7/a - 12*z**5/a + 6*z**3/a - 2*z/a + 10*z**8/a**2 - 15*z**6/a**2 + 9*z**4/a**2 - 5*z**2/a**2 + 2/a**2 + 8*z**9/a**3 - 5*z**7/a**3 - 12*z**5/a**3 + 15*z**3/a**3 - 2*z/a**3 + 4*z**10/a**4 + 8*z**8/a**4 - 35*z**6/a**4 + 43*z**4/a**4 - 22*z**2/a**4 + 4/a**4 + z**11/a**5 + 12*z**9/a**5 - 32*z**7/a**5 + 33*z**5/a**5 - 19*z**3/a**5 + 6*z/a**5 + 7*z**10/a**6 - 11*z**8/a**6 - z**6/a**6 + 11*z**4/a**6 - 7*z**2/a**6 - 2/a**6 + z**11/a**7 + 7*z**9/a**7 - 29*z**7/a**7 + 46*z**5/a**7 - 42*z**3/a**7 + 14*z/a**7 + 3*z**10/a**8 - 7*z**8/a**8 + 8*z**6/a**8 - 12*z**4/a**8 + 9*z**2/a**8 - 3/a**8 + 3*z**9/a**9 - 9*z**7/a**9 + 9*z**5/a**9 - 7*z**3/a**9 + 4*z/a**9 + 2*z**8/a**10 - 7*z**6/a**10 + 6*z**4/a**10 + z**7/a**11 - 5*z**5/a**11 + 8*z**3/a**11 - 4*z/a**11
12a_151,a**11*z**7 - 4*a**11*z**5 + 4*a**11*z**3 - a**11*z + 3*a**10*z**8 - 12*a**10*z**6 + 14*a**10*z**4 - 7*a**10*z**2 + a**10 + 4*a**9*z**9 - 13*a**9*z**7 + 10*a**9*z**5 - 3*a**9*z**3 + a**9*z + 3*a**8*z**10 - 3*a**8*z**8 - 18*a**8*z**6 + 33*a**8*z**4 - 20*a**8*z**2 + 3*a**8 + a**7*z**11 + 8*a**7*z**9 - 37*a**7*z**7 + 50*a**7*z**5 - 29*a**7*z**3 + 7*a**7*z + 7*a**6*z**10 - 13*a**6*z**8 - 8*a**6*z**6 + 34*a**6*z**4 - 22*a**6*z**2 + 3*a**6 + a**5*z**11 + 11*a**5*z**9 - 39*a**5*z**7 + 52*a**5*z**5 - 30*a**5*z**3 + 8*a**5*z + 4*a**4*z**10 + a**4*z**8 - 16*a**4*z**6 + 21*a**4*z**4 - 8*a**4*z**2 + 7*a**3*z**9 - 9*a**3*z**7 + 5*a**3*z**5 - 5*a**3*z**3 + 3*a**3*z + 8*a**2*z**8 - 10*a**2*z**6 + 3*a**2*z**2 - 2*a**2 + 7*a*z**7 - 10*a*z**5 + 2*a*z**3 + 4*z**6 - 6*z**4 + 2*z**2 + z**5/a - z**3/a
12a_152,a**16*z**8 - 5*a**16*z**6 + 7*a**16*z**4 - 3*a**16*z**2 + 3*a**15*z**9 - 16*a**15*z**7 + 27*a**15*z**5 - 18*a**15*z**3 + 4*a**15*z + 3*a**14*z**10 - 12*a**14*z**8 + 9*a**14*z**6 + 5*a**14*z**4 - 3*a**14*z**2 - a**14 + a**13*z**11 + 5*a**13*z**9 - 42*a**13*z**7 + 77*a**13*z**5 - 55*a**13*z**3 + 15*a**13*z + 7*a**12*z**10 - 27*a**12*z**8 + 29*a**12*z**6 - 13*a**12*z**4 + 8*a**12*z**2 - 3*a**12 + a**11*z**11 + 8*a**11*z**9 - 44*a**11*z**7 + 67*a**11*z**5 - 45*a**11*z**3 + 11*a**11*z + 4*a**10*z**10 - 7*a**10*z**8 - a**10*z**6 + 2*a**10*z**4 - a**10 + 6*a**9*z**9 - 11*a**9*z**7 + 6*a**9*z**5 - 4*a**9*z**3 + a**9*z + 7*a**8*z**8 - 10*a**8*z**6 + 4*a**8*z**4 - a**8*z**2 + 7*a**7*z**7 - 8*a**7*z**5 + 2*a**7*z**3 + a**7*z + 6*a**6*z**6 - 8*a**6*z**4 + 6*a**6*z**2 - 2*a**6 + 3*a**5*z**5 - 2*a**5*z**3 + a**4*z**4 - a**4*z**2
12a_153,a*z**5 - 2*a*z**3 + a*z + 3*z**6 - 6*z**4 + 3*z**2 - 1 + 4*z**7/a - 5*z**5/a - 2*z**3/a + z/a + 4*z**8/a**2 - 3*z**6/a**2 - 6*z**4/a**2 + 6*z**2/a**2 - 2/a**2 + 4*z**9/a**3 - 7*z**7/a**3 + 6*z**5/a**3 - 2*z**3/a**3 + z/a**3 + 3*z**10/a**4 - 6*z**8/a**4 + 5*z**6/a**4 + z**4/a**4 + 2*z**2/a**4 - 1/a**4 + z**11/a**5 + 4*z**9/a**5 - 25*z**7/a**5 + 46*z**5/a**5 - 29*z**3/a**5 + 6*z/a**5 + 6*z**10/a**6 - 24*z**8/a**6 + 37*z**6/a**6 - 26*z**4/a**6 + 12*z**2/a**6 - 4/a**6 + z**11/a**7 + 3*z**9/a**7 - 27*z**7/a**7 + 53*z**5/a**7 - 44*z**3/a**7 + 12*z/a**7 + 3*z**10/a**8 - 12*z**8/a**8 + 18*z**6/a**8 - 20*z**4/a**8 + 12*z**2/a**8 - 3/a**8 + 3*z**9/a**9 - 12*z**7/a**9 + 14*z**5/a**9 - 10*z**3/a**9 + 4*z/a**9 + 2*z**8/a**10 - 8*z**6/a**10 + 7*z**4/a**10 - z**2/a**10 + z**7/a**11 - 5*z**5/a**11 + 7*z**3/a**11 - 3*z/a**11
12a_154,a**14*z**6 - 2*a**14*z**4 + a**14*z**2 + 4*a**13*z**7 - 8*a**13*z**5 + 6*a**13*z**3 - 2*a**13*z + 8*a**12*z**8 - 14*a**12*z**6 + 9*a**12*z**4 - 3*a**12*z**2 + a**12 + 10*a**11*z**9 - 12*a**11*z**7 - 2*a**11*z**5 + 9*a**11*z**3 - 5*a**11*z + 7*a**10*z**10 + 7*a**10*z**8 - 38*a**10*z**6 + 38*a**10*z**4 - 18*a**10*z**2 + 4*a**10 + 2*a**9*z**11 + 24*a**9*z**9 - 56*a**9*z**7 + 40*a**9*z**5 - 11*a**9*z**3 + a**9*z + 15*a**8*z**10 - 6*a**8*z**8 - 43*a**8*z**6 + 56*a**8*z**4 - 27*a**8*z**2 + 5*a**8 + 2*a**7*z**11 + 26*a**7*z**9 - 66*a**7*z**7 + 58*a**7*z**5 - 25*a**7*z**3 + 5*a**7*z + 8*a**6*z**10 + 4*a**6*z**8 - 39*a**6*z**6 + 47*a**6*z**4 - 24*a**6*z**2 + 4*a**6 + 12*a**5*z**9 - 22*a**5*z**7 + 17*a**5*z**5 - 8*a**5*z**3 + a**5*z + 9*a**4*z**8 - 18*a**4*z**6 + 16*a**4*z**4 - 10*a**4*z**2 + 3*a**4 + 4*a**3*z**7 - 7*a**3*z**5 + 3*a**3*z**3 + a**2*z**6 - 2*a**2*z**4 + a**2*z**2
12a_155,a**9*z**5 - 2*a**9*z**3 + a**9*z + 3*a**8*z**6 - 5*a**8*z**4 + 3*a**8*z**2 - a**8 + 5*a**7*z**7 - 5*a**7*z**5 + a**7*z + 7*a**6*z**8 - 8*a**6*z**6 + 3*a**6*z**4 + 3*a**6*z**2 - 2*a**6 + 7*a**5*z**9 - 7*a**5*z**7 + 3*a**5*z**5 - a**5*z**3 + 2*a**5*z + 4*a**4*z**10 + 7*a**4*z**8 - 30*a**4*z**6 + 34*a**4*z**4 - 14*a**4*z**2 + a**4 + a**3*z**11 + 15*a**3*z**9 - 41*a**3*z**7 + 41*a**3*z**5 - 24*a**3*z**3 + 8*a**3*z + 8*a**2*z**10 - 4*a**2*z**8 - 36*a**2*z**6 + 55*a**2*z**4 - 31*a**2*z**2 + 4*a**2 + a*z**11 + 14*a*z**9 - 48*a*z**7 + 50*a*z**5 - 28*a*z**3 + 8*a*z + 4*z**10 - 31*z**6 + 44*z**4 - 22*z**2 + 3 + 6*z**9/a - 18*z**7/a + 15*z**5/a - 5*z**3/a + 2*z/a + 4*z**8/a**2 - 14*z**6/a**2 + 15*z**4/a**2 - 5*z**2/a**2 + z**7/a**3 - 3*z**5/a**3 + 2*z**3/a**3
12a_156,a**16*z**8 - 5*a**16*z**6 + 8*a**16*z**4 - 4*a**16*z**2 + 3*a**15*z**9 - 15*a**15*z**7 + 26*a**15*z**5 - 19*a**15*z**3 + 5*a**15*z + 3*a**14*z**10 - 9*a**14*z**8 + 15*a**14*z**4 - 8*a**14*z**2 - a**14 + a**13*z**11 + 8*a**13*z**9 - 48*a**13*z**7 + 77*a**13*z**5 - 55*a**13*z**3 + 18*a**13*z + 8*a**12*z**10 - 20*a**12*z**8 - 4*a**12*z**6 + 26*a**12*z**4 - 9*a**12*z**2 - 2*a**12 + a**11*z**11 + 15*a**11*z**9 - 62*a**11*z**7 + 74*a**11*z**5 - 42*a**11*z**3 + 12*a**11*z + 5*a**10*z**10 + 2*a**10*z**8 - 43*a**10*z**6 + 58*a**10*z**4 - 29*a**10*z**2 + 3*a**10 + 10*a**9*z**9 - 20*a**9*z**7 + 8*a**9*z**5 + 2*a**9*z**3 - a**9*z + 12*a**8*z**8 - 28*a**8*z**6 + 32*a**8*z**4 - 20*a**8*z**2 + 5*a**8 + 9*a**7*z**7 - 12*a**7*z**5 + 6*a**7*z**3 + 6*a**6*z**6 - 6*a**6*z**4 + 3*a**6*z**2 + 3*a**5*z**5 - 2*a**5*z**3 + a**4*z**4 - a**4*z**2
